"player_name","avg_age_in_career","avg_player_height","avg_player_weight","college","country","draft_year","draft_round","draft_number","total_gp","avg_pts","avg_reb","avg_ast","avg_net_rating","avg_oreb_pct","avg_dreb_pct","avg_usg_pct","avg_ts_pct","avg_ast_pct","modern_draft_round"
"Jordan Loyd",25,193.04,95.25432,"None","USA","Undrafted","Undrafted","Undrafted",12,2.4,0.8,0.5,-15.7,0.017,0.133,0.159,0.635,0.182,"Undrafted"
"Jordan McLaughlin",25.5,180.975,83.91452,"Southern California","USA","Undrafted","Undrafted","Undrafted",186,4.71881720430108,1.65752688172043,3.47204301075269,-0.975,0.01875,0.07725,0.12775,0.5375,0.27925,"Undrafted"
"Jordan McRae",27,195.58,81.192968,"Tennessee","USA","2014","2","58",123,6.88292682926829,1.84390243902439,1.34065040650407,-1.075,0.02025,0.10375,0.22475,0.52525,0.151,"Round 2"
"Jordan Mickey",22,203.2,106.59412,"Louisiana State","USA","2015","2","33",64,2.3484375,2.0046875,0.2859375,-4.6,0.0886666666666667,0.190333333333333,0.177666666666667,0.462,0.055,"Round 2"
"Jordan Nwora",23,204.046666666667,102.0582,"Louisville","USA","2020","2","45",154,7.79350649350649,3.32857142857143,1.00519480519481,-4.5,0.0346666666666667,0.152,0.209333333333333,0.551,0.0726666666666667,"Round 2"
"Jordan Poole",22.5,193.04,87.996848,"Michigan","USA","2019","1","28",266,15.7609022556391,2.59887218045113,3.40864661654135,-0.425,0.0125,0.082,0.245,0.5515,0.1905,"Round 1"
"Jordan Schakel",24.5,198.12,90.7184,"San Diego State","USA","Undrafted","Undrafted","Undrafted",6,1.36666666666667,1.33333333333333,0.166666666666667,28.95,0.0315,0.094,0.1725,0.48,0.0835,"Undrafted"
"Jordan Sibert",26,193.04,84.821704,"University of Dayton","USA","Undrafted","Undrafted","Undrafted",1,3,0,0,-36.7,0,0,0.083,1.5,0,"Undrafted"
"Jordan Williams",21,208.28,117.93392,"Maryland","USA","2011","2","36",43,4.6,3.6,0.3,1.3,0.115,0.169,0.146,0.544,0.027,"Round 2"
"Jorge Garbajosa",29.5,205.74,111.13004,"None","USA","Undrafted","Undrafted","Undrafted",74,7.98918918918919,4.63513513513514,1.75810810810811,-2.45,0.029,0.2125,0.1615,0.4715,0.083,"Undrafted"
"Jorge Gutierrez",26,190.5,87.543256,"California-Berkeley","Mexico","Undrafted","Undrafted","Undrafted",47,2.91702127659574,1.18510638297872,1.46382978723404,-1.06666666666667,0.0153333333333333,0.105666666666667,0.149,0.594666666666667,0.270333333333333,"Undrafted"
"Jose Alvarado",24.5,182.88,81.192968,"Georgia Tech","USA","Undrafted","Undrafted","Undrafted",115,7.63826086956522,2.11217391304348,2.90608695652174,5.5,0.0255,0.0905,0.1825,0.5225,0.23,"Undrafted"
"Jose Calderon",30.5,190.5,93.7315468571429,"None","Spain","Undrafted","Undrafted","Undrafted",895,8.84949720670391,2.40960893854749,5.74491620111732,-3.82142857142857,0.0155714285714286,0.0922142857142857,0.154642857142857,0.560357142857143,0.320357142857143,"Undrafted"
"Joseph Forte",21.5,193.04,87.996848,"North Carolina","USA","2001","1","21",25,1.208,0.664,0.664,-15.7,0.038,0.1215,0.226,0.2685,0.2645,"Round 1"
"Josh Akognon",27,180.34,83.91452,"Cal State-Fullerton","USA","Undrafted","Undrafted","Undrafted",3,1.7,0.3,0.3,-22.5,0,0.167,0.235,0.625,0.2,"Undrafted"
"Josh Boone",23.5,208.28,108.748682,"Connecticut","USA","2006","1","23",256,5.24453125,4.934765625,0.510546875,-3.525,0.12,0.19875,0.14625,0.538,0.044,"Round 1"
"Josh Childress",26.5,203.2,95.197621,"Stanford","USA","2004","1","6",391,9.05984654731458,4.72787723785166,1.5613810741688,-1.4375,0.0675,0.130625,0.121375,0.47375,0.0935,"Round 1"
"Josh Christopher",20.5,191.77,97.52228,"Arizona State","USA","2021","1","24",138,6.92608695652174,1.85072463768116,1.58260869565217,-11.55,0.0305,0.0855,0.21,0.5285,0.1595,"Round 1"
"Josh Davis",25.75,203.2,107.954896,"Wyoming","USA","Undrafted","Undrafted","Undrafted",67,2.34776119402985,1.73432835820896,0.295522388059701,-20.625,0.1015,0.1395,0.16125,0.4435,0.06625,"Undrafted"
"Josh Giddey",19.5,203.2,95.481116,"None","Australia","2021","1","6",130,14.8969230769231,7.85846153846154,6.28307692307692,-5.25,0.055,0.182,0.2285,0.5055,0.309,"Round 1"
"Josh Gray",25,184.15,81.64656,"None","USA","Undrafted","Undrafted","Undrafted",7,4.85714285714286,1.71428571428571,2,-25,0.035,0.072,0.19,0.4245,0.197,"Undrafted"
"Josh Gray",25,184.15,81.64656,"Louisiana State","USA","Undrafted","Undrafted","Undrafted",7,4.85714285714286,1.71428571428571,2,-25,0.035,0.072,0.19,0.4245,0.197,"Undrafted"
"Josh Green",21,197.273333333333,90.7184,"Arizona","Australia","2020","1","18",166,5.83734939759036,2.52289156626506,1.26325301204819,2.7,0.0483333333333333,0.100666666666667,0.127333333333333,0.571,0.0963333333333333,"Round 1"
"Josh Hall",20,205.74,86.18248,"None","USA","Undrafted","Undrafted","Undrafted",21,4.1,2.8,1.3,-13.2,0.016,0.151,0.174,0.363,0.118,"Undrafted"
"Josh Harrellson",24,208.28,124.7378,"Kentucky","USA","2011","2","45",75,3.544,3.044,0.361333333333333,4.5,0.103333333333333,0.161,0.159,0.519333333333333,0.0356666666666667,"Round 2"
"Josh Hart",25.5,195.156666666667,97.52228,"Villanova","USA","2017","1","30",372,9.83494623655914,6.16290322580645,2.43145161290323,-0.633333333333333,0.0351666666666667,0.174833333333333,0.142333333333333,0.5805,0.114166666666667,"Round 1"
"Josh Howard",28.5,200.152,95.25432,"Wake Forest","USA","2003","1","29",507,14.3374753451677,5.71005917159763,1.61163708086785,3.67,0.0593,0.1489,0.2237,0.4993,0.0823,"Round 1"
"Josh Huestis",25,200.66,104.32616,"Stanford","USA","2014","1","29",76,2.45657894736842,2.33815789473684,0.311842105263158,3,0.0733333333333333,0.148666666666667,0.124333333333333,0.512666666666667,0.0473333333333333,"Round 1"
"Josh Jackson",23,203.2,92.6234864,"Kansas","USA","2017","1","4",291,11.2453608247423,4.00274914089347,1.82508591065292,-6.16,0.0326,0.1318,0.2302,0.5042,0.1254,"Round 1"
"Josh Magette",29,185.42,72.57472,"Alabama Huntsville","USA","Undrafted","Undrafted","Undrafted",26,2.26153846153846,1.00769230769231,2.4,0.95,0.0155,0.1035,0.1725,0.421,0.304,"Undrafted"
"Josh Magette",29,185.42,72.57472,"Alabama Huntsville","USA","2012","0","0",26,2.26153846153846,1.00769230769231,2.4,0.95,0.0155,0.1035,0.1725,0.421,0.304,"Undrafted"
"Josh McRoberts",26,208.28,108.86208,"Duke","USA","2007","2","37",433,5.40415704387991,3.89676674364896,2.08060046189376,-0.518181818181818,0.0632727272727273,0.164454545454545,0.141272727272727,0.482272727272727,0.137545454545455,"Round 2"
"Josh Minott",20,203.2,92.98636,"Memphis","USA","2022","2","45",15,3.1,1.7,0.3,10.4,0.054,0.194,0.176,0.582,0.065,"Round 2"
"Josh Okogie",22,193.04,96.5243776,"Georgia Institute of Technology","Nigeria","2018","1","20",316,6.58069620253165,3.02278481012658,1.21962025316456,-0.98,0.0492,0.094,0.1408,0.5252,0.0798,"Round 1"
"Josh Okogie",22,193.04,96.5243776,"Georgia Tech","Nigeria","2018","1","20",316,6.58069620253165,3.02278481012658,1.21962025316456,-0.98,0.0492,0.094,0.1408,0.5252,0.0798,"Round 1"
"Josh Powell",26.2857142857143,205.74,106.918114285714,"North Carolina State","USA","Undrafted","Undrafted","Undrafted",316,3.87721518987342,2.94430379746835,0.518354430379747,-10.6571428571429,0.0798571428571429,0.190142857142857,0.173714285714286,0.468142857142857,0.0594285714285714,"Undrafted"
"Josh Reaves",23,193.04,97.068688,"Penn State","USA","Undrafted","Undrafted","Undrafted",4,2,0.8,0.8,15.5,0.03,0.063,0.161,0.405,0.158,"Undrafted"
"Josh Richardson",25.5,197.1675,90.7184,"Tennessee","USA","2015","2","40",503,11.7840954274354,3.08807157057654,2.68429423459245,1.0625,0.02425,0.08325,0.177,0.543375,0.1325,"Round 2"
"Josh Selby",21.5,187.96,83.007336,"Kansas","USA","2011","2","49",38,2.22105263157895,0.5,0.915789473684211,-22.05,0.005,0.079,0.232,0.388,0.17,"Round 2"
"Josh Smith",25.0769230769231,205.74,104.32616,"None","USA","2004","1","17",894,14.5517897091723,7.43780760626398,3.11331096196868,-3.15384615384615,0.0725384615384615,0.187692307692308,0.226153846153846,0.481538461538462,0.149307692307692,"Round 1"
"Joshua Primo",19.5,195.58,85.728888,"Alabama","Canada","2021","1","12",54,5.88888888888889,2.37407407407407,1.81481481481481,-0.8,0.025,0.096,0.1625,0.477,0.174,"Round 1"
"JR Smith",26.5,198.12,100.4989775,"None","USA","2004","1","18",977,12.4470829068577,3.14912998976459,2.12671443193449,0.51875,0.0195625,0.1054375,0.208125,0.5183125,0.1238125,"Round 1"
"JR Smith",26.5,198.12,100.4989775,"No College","USA","2004","1","18",977,12.4470829068577,3.14912998976459,2.12671443193449,0.51875,0.0195625,0.1054375,0.208125,0.5183125,0.1238125,"Round 1"
"Jrue Holiday",26.5,192.677142857143,90.5564028571428,"UCLA","USA","2009","1","17",906,16.4239514348786,4.0794701986755,6.4817880794702,3.03571428571429,0.0290714285714286,0.0981428571428571,0.232571428571429,0.540285714285714,0.3,"Round 1"
"JT Thor",19.5,205.74,92.079176,"Auburn","USA","2021","2","37",102,3.21764705882353,1.90882352941176,0.532352941176471,-3.6,0.0375,0.113,0.123,0.5155,0.0755,"Round 2"
"Juan Carlos Navarro",28,190.5,77.11064,"None","Spain","2002","2","39",82,10.9,2.6,2.2,-7.9,0.018,0.097,0.201,0.54,0.132,"Round 2"
"Juan Dixon",27,190.5,74.5186857142857,"Maryland","USA","2002","1","17",436,8.4348623853211,1.87201834862385,1.78715596330275,-4.35714285714286,0.0217142857142857,0.0955714285714286,0.226,0.493714285714286,0.171714285714286,"Round 1"
"Juan Toscano-Anderson",28.5,198.12,94.800728,"Marquette","USA","Undrafted","Undrafted","Undrafted",191,4.3261780104712,3.06387434554974,1.91675392670157,-3.8,0.031,0.1515,0.1215,0.56775,0.15675,"Undrafted"
"Juancho Hernangomez",24,205.74,100.179033142857,"None","Spain","2016","1","15",339,5.03982300884956,3.32861356932153,0.647492625368732,-1.81428571428571,0.0512857142857143,0.165285714285714,0.134,0.542285714285714,0.0564285714285714,"Round 1"
"Juaquin Hawkins",29,200.66,92.98636,"Long Beach State","USA","Undrafted","Undrafted","Undrafted",58,2.3,1.3,0.8,2,0.03,0.099,0.128,0.427,0.107,"Undrafted"
"Jud Buechler",31.5,198.12,103.418976,"Arizona","USA","1990","2","38",381,2.74330708661417,1.68241469816273,0.72257217847769,0.25,0.0451666666666667,0.118666666666667,0.1165,0.495,0.0968333333333333,"Round 2"
"Julian Champagnie",22,200.66,98.429464,"St. John's","USA","Undrafted","Undrafted","Undrafted",17,9.7,3.5,0.6,-10.6,0.027,0.147,0.181,0.6,0.043,"Undrafted"
"Julian Washburn",27,203.2,94.800728,"Texas-El Paso","USA","Undrafted","Undrafted","Undrafted",18,2.2,2.3,0.8,-2,0.027,0.128,0.096,0.402,0.083,"Undrafted"
"Julian Wright",22.5,203.2,102.0582,"Kansas","USA","2007","1","13",231,3.91991341991342,2.30865800865801,0.783982683982684,0.875,0.072,0.1345,0.15775,0.52575,0.0925,"Round 1"
"Julius Hodge",22.5,200.66,97.52228,"North Carolina State","USA","2005","1","20",23,1.21304347826087,0.656521739130435,0.752173913043478,-1.6,0.099,0.072,0.224,0.469,0.313,"Round 1"
"Julius Randle",24,204.611111111111,113.398,"Kentucky","USA","2014","1","7",595,18.681512605042,9.38067226890756,3.62857142857143,-11.6777777777778,0.055,0.209111111111111,0.249333333333333,0.520444444444444,0.164888888888889,"Round 1"
"Julyan Stone",25.25,198.12,90.7184,"Texas-El Paso","USA","Undrafted","Undrafted","Undrafted",70,1.13857142857143,1.11857142857143,1.10428571428571,0.8,0.031,0.12425,0.0845,0.652,0.1835,"Undrafted"
"Jumaine Jones",24.5,203.2,99.563444,"Georgia","USA","1999","1","27",471,7.06050955414013,4.20445859872611,0.866454352441614,-3.675,0.068625,0.162625,0.177375,0.48175,0.061875,"Round 1"
"Junior Harrington",24,193.04,86.18248,"Wingate","USA","Undrafted","Undrafted","Undrafted",140,5.22428571428571,2.68928571428571,3.06857142857143,-7.13333333333333,0.027,0.121666666666667,0.177,0.437,0.234666666666667,"Undrafted"
"Justin Anderson",24.6666666666667,197.273333333333,104.174962666667,"Virginia","USA","2015","1","21",242,5.3103305785124,2.58057851239669,0.773553719008264,-2.91666666666667,0.0336666666666667,0.1515,0.171,0.493333333333333,0.0908333333333333,"Round 1"
"Justin Champagnie",21.5,198.12,93.439952,"Pittsburgh","USA","Undrafted","Undrafted","Undrafted",41,2.28780487804878,1.95121951219512,0.360975609756098,-1.05,0.0995,0.1525,0.1495,0.469,0.0995,"Undrafted"
"Justin Dentmon",26.5,180.34,83.91452,"Washington","USA","Undrafted","Undrafted","Undrafted",8,3.225,0.975,1.275,-21.05,0,0.046,0.2105,0.212,0.128,"Undrafted"
"Justin Hamilton",25.3333333333333,213.36,115.66596,"Louisiana State","USA","2012","2","45",113,6.0646017699115,3.58318584070796,0.836283185840708,-12.3333333333333,0.076,0.121666666666667,0.162333333333333,0.562333333333333,0.0546666666666667,"Round 2"
"Justin Harper",25,208.28,102.0582,"Richmond","USA","2011","2","32",22,2.02727272727273,0.85,0.159090909090909,-31.4,0.0353333333333333,0.0953333333333333,0.201333333333333,0.471666666666667,0.049,"Round 2"
"Justin Holiday",29.4,198.12,82.8258992,"Washington","USA","Undrafted","Undrafted","Undrafted",622,8.39485530546624,2.81704180064309,1.45096463022508,-1.98,0.0136,0.1006,0.1604,0.517,0.096,"Undrafted"
"Justin Jackson",25.5,202.776666666667,98.2782666666667,"North Carolina","USA","2017","1","15",278,6.03057553956835,2.36798561151079,1.02985611510791,-9.15,0.0215,0.118333333333333,0.154,0.4875,0.104166666666667,"Round 1"
"Justin Jackson",25.5,202.776666666667,98.2782666666667,"UNC","USA","2017","1","15",278,6.03057553956835,2.36798561151079,1.02985611510791,-9.15,0.0215,0.118333333333333,0.154,0.4875,0.104166666666667,"Round 1"
"Justin James",23.5,200.66,86.18248,"Wyoming","USA","2019","2","40",72,3.2,0.85,0.55,-5.45,0.0255,0.089,0.1865,0.5125,0.1135,"Round 2"
"Justin Minaya",24,200.66,95.25432,"Providence","USA","Undrafted","Undrafted","Undrafted",4,4.3,3.8,1,-12,0.03,0.135,0.123,0.363,0.056,"Undrafted"
"Justin Patton",22.5,212.09,108.748682,"Creighton","USA","2017","1","16",22,3.92272727272727,2.74545454545455,0.877272727272727,-7.25,0.0385,0.1225,0.1655,0.43875,0.11125,"Round 1"
"Justin Reed",24,203.2,108.86208,"Mississippi","USA","2004","2","40",136,3.47058823529412,1.35,0.505882352941176,-3.83333333333333,0.0686666666666667,0.096,0.181666666666667,0.494666666666667,0.095,"Round 2"
"Justin Robinson",23,185.42,88.45044,"Virginia Tech ","USA","2019","Undrafted","Undrafted",43,2.57674418604651,0.758139534883721,1.13255813953488,-3.2,0.0146666666666667,0.072,0.132333333333333,0.466333333333333,0.173,"Undrafted"
"Justin Robinson",23,185.42,88.45044,"Virginia Tech","USA","2019","Undrafted","Undrafted",43,2.57674418604651,0.758139534883721,1.13255813953488,-3.2,0.0146666666666667,0.072,0.132333333333333,0.466333333333333,0.173,"Undrafted"
"Justin Williams",23.5,208.28,111.13004,"Wyoming","USA","Undrafted","Undrafted","Undrafted",49,3.35714285714286,3.32040816326531,0.0530612244897959,-6.3,0.1805,0.25,0.167,0.493,0.005,"Undrafted"
"Justin Wright-Foreman",22,182.88,86.18248,"Hofstra","USA","2019","2","53",4,4.8,1.3,1.8,-32.5,0,0.125,0.225,0.437,0.292,"Round 2"
"Justise Winslow",23.5,199.39,101.377812,"Duke","USA","2015","1","10",344,8.22470930232558,5.11337209302326,2.60290697674419,0.9625,0.043375,0.155,0.175875,0.459625,0.154,"Round 1"
"Jusuf Nurkic",24,212.513333333333,128.769728888889,"None","Bosnia & Herzegovina","2014","1","16",463,12.3196544276458,8.63585313174946,2.27365010799136,1.75555555555556,0.104444444444444,0.250777777777778,0.234444444444444,0.540555555555556,0.147222222222222,"Round 1"
"Jusuf Nurkic",24,212.513333333333,128.769728888889,"None","Bosnia and Herzegovina","2014","1","16",463,12.3196544276458,8.63585313174946,2.27365010799136,1.75555555555556,0.104444444444444,0.250777777777778,0.234444444444444,0.540555555555556,0.147222222222222,"Round 1"
"Juwan Howard",32,205.74,112.037224,"Michigan","USA","1994","1","5",1062,12.4868173258004,5.86779661016949,2.0123352165725,-4,0.0728823529411765,0.166411764705882,0.205823529411765,0.498941176470588,0.116941176470588,"Round 1"
"Juwan Morgan",24,200.66,105.233344,"Indiana","USA","Undrafted","Undrafted","Undrafted",52,1.45192307692308,1.2,0.307692307692308,-16.1,0.0606666666666667,0.108666666666667,0.081,0.67,0.0656666666666667,"Undrafted"
"Kadeem Allen",26,188.806666666667,90.7184,"Arizona","USA","2017","2","53",47,5.48723404255319,1.51276595744681,2.33191489361702,-7.53333333333333,0.023,0.0773333333333333,0.172666666666667,0.484,0.234333333333333,"Round 2"
"Kai Jones",21.5,209.55,100.243832,"Texas-Austin","Bahamas","2021","1","19",67,2.64776119402985,2.01044776119403,0.26865671641791,-7.1,0.055,0.13,0.1355,0.6125,0.072,"Round 1"
"Kai Jones",21.5,209.55,100.243832,"Texas","Bahamas","2021","1","19",67,2.64776119402985,2.01044776119403,0.26865671641791,-7.1,0.055,0.13,0.1355,0.6125,0.072,"Round 1"
"Kalin Lucas",28,185.42,86.409276,"Michigan State","USA","Undrafted","Undrafted","Undrafted",2,1,1.5,0.5,-32.3,0,0.25,0.1085,0.266,0.25,"Undrafted"
"Kaniel Dickens",26.6666666666667,203.2,97.52228,"Idaho","USA","2000","2","50",19,1.16315789473684,0.626315789473684,0.110526315789474,-17.9,0.082,0.0846666666666667,0.140333333333333,0.557333333333333,0.0676666666666667,"Round 2"
"Kareem Rush",25.4285714285714,198.12,97.52228,"Missouri","USA","2002","1","20",346,6.41647398843931,1.65057803468208,1.03005780346821,-4.4,0.0177142857142857,0.0924285714285714,0.178,0.465,0.101714285714286,"Round 1"
"Karim Mane",21,190.5,86.18248,"None","Senegal","Undrafted","Undrafted","Undrafted",10,1.1,1.4,0.4,-12,0.01,0.151,0.085,0.362,0.061,"Undrafted"
"Karl-Anthony Towns",23.5,212.4075,112.037224,"Kentucky","USA","2015","1","1",511,23.0436399217221,11.1567514677104,3.18708414872798,1.1875,0.084,0.243125,0.264,0.6235,0.167125,"Round 1"
"Karl Malone",36.5,205.74,116.289649,"Louisiana Tech","USA","1985","1","13",578,23.5038062283737,9.07128027681661,4.22525951557093,7.25,0.066375,0.2315,0.29025,0.568625,0.21575,"Round 1"
"Kasib Powell",27,200.66,97.52228,"Texas Tech","USA","Undrafted","Undrafted","Undrafted",11,7.6,4,1.6,-12.5,0.031,0.139,0.172,0.424,0.129,"Undrafted"
"Kawhi Leonard",26.0909090909091,200.66,103.295269090909,"San Diego State","USA","2011","1","15",628,19.6237261146497,6.40796178343949,2.98184713375796,9.28181818181818,0.0422727272727273,0.171636363636364,0.252090909090909,0.597454545454545,0.155727272727273,"Round 1"
"Kay Felder",22.5,175.26,79.832192,"None","USA","2016","2","54",58,3.88965517241379,1.02758620689655,1.37241379310345,-10.3,0.014,0.1055,0.2655,0.4205,0.254,"Round 2"
"Kebu Stewart",24,203.2,108.408488,"Cal State-Bakersfield","USA","1997","2","35",15,2.7,2.1,0.1,11.7,0.087,0.212,0.173,0.541,0.03,"Round 2"
"Kedrick Brown",22.5,200.66,100.697424,"Northwest Florida State","USA","2001","1","11",143,3.56713286713287,2.42447552447552,0.733566433566434,-6.8,0.04725,0.16975,0.141,0.478,0.1035,"Round 1"
"Keegan Murray",22,203.2,102.0582,"Iowa","USA","2022","1","4",80,12.2,4.6,1.2,1.7,0.038,0.123,0.156,0.597,0.053,"Round 1"
"Keifer Sykes",28,180.34,75.749864,"Wisc.-Green Bay","USA","Undrafted","Undrafted","Undrafted",32,5.6,1.4,1.9,-4.5,0.014,0.069,0.174,0.456,0.162,"Undrafted"
"Keita Bates-Diop",25,203.708,103.872568,"Ohio State","USA","2018","2","48",230,6.52260869565217,3.20695652173913,0.880869565217391,-6.22,0.0398,0.1414,0.1498,0.5466,0.0688,"Round 2"
"Keith Appling",24,185.42,83.91452,"Michigan State","USA","Undrafted","Undrafted","Undrafted",5,1.2,0.2,0.2,20.3,0,0.042,0.201,0.338,0.059,"Undrafted"
"Keith Askins",30,203.2,100.243832,"Alabama","USA","Undrafted","Undrafted","Undrafted",157,3.47388535031847,2.65668789808917,0.735668789808917,7.06666666666667,0.0463333333333333,0.115666666666667,0.102666666666667,0.462333333333333,0.057,"Undrafted"
"Keith Benson",23,210.82,104.32616,"Oakland","USA","2011","2","48",3,0,1,0,44.1,0.25,0.1,0.05,0,0,"Round 2"
"Keith Bogans",29,195.58,97.52228,"Kentucky","USA","2003","2","43",671,6.34351713859911,2.69359165424739,1.28390461997019,-2.80909090909091,0.0295454545454545,0.107,0.137090909090909,0.544909090909091,0.0894545454545455,"Round 2"
"Keith Booth",23.5,198.12,102.511792,"Maryland","USA","1997","1","28",45,2.91333333333333,2.17333333333333,0.893333333333333,-14.15,0.0835,0.1595,0.2315,0.4665,0.1245,"Round 1"
"Keith Closs",23,220.98,96.161504,"Central Connecticut State","USA","Undrafted","Undrafted","Undrafted",130,3.86846153846154,2.84923076923077,0.309230769230769,-9.73333333333333,0.082,0.200333333333333,0.157666666666667,0.526666666666667,0.0296666666666667,"Undrafted"
"Keith Langford",24,193.04,97.52228,"Kansas","USA","Undrafted","Undrafted","Undrafted",2,1,1,0,35.9,0,0.154,0.18,0.25,0,"Undrafted"
